seed,repetition,opponent,eleanor_avg,opponent_avg,margin
3,9,Nydegger,3.01,2.985,0.02499999999999991
3,9,Grofman,3.01,2.985,0.02499999999999991
3,9,Shubik,3.01,2.985,0.02499999999999991
3,9,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,9,GRIM,3.01,2.985,0.02499999999999991
3,9,Davis: 10,3.01,2.985,0.02499999999999991
3,9,Graaskamp: 0.05,3.46,2.135,1.3250000000000002
3,9,Downing,1.125,1.05,0.07499999999999996
3,9,"Feld: 1.0, 0.5, 200",1.825,2.175,-0.34999999999999987
3,9,Joss: 0.9,1.875,2.2,-0.3250000000000002
3,9,Tullock,1.46,1.485,-0.025000000000000133
3,9,Anonymous,3.37,0.495,2.875
3,9,Random: 0.5,2.785,0.735,2.0500000000000003
3,10,Cu,3.01,2.985,0.02499999999999991
3,10,Du,0.975,1.1,-0.1250000000000001
3,10,Tit For Tat,3.01,2.985,0.02499999999999991
3,10,spiteful,3.01,2.985,0.02499999999999991
3,10,soft_majo,3.01,2.985,0.02499999999999991
3,10,hard_majo,2.99,2.99,0.0
3,10,per_cd,2.685,1.31,1.375
3,10,per_ccd,3.29,1.19,2.1
3,10,per_ddc,2.29,0.765,1.525
3,10,mistrust,2.99,2.99,0.0
3,10,WSLS,3.01,2.985,0.02499999999999991
3,10,TFTT,3.01,2.985,0.02499999999999991
3,10,hard_tft,3.01,2.985,0.02499999999999991
3,10,slow_tft,3.01,2.985,0.02499999999999991
3,10,GrdTFT,3.01,2.985,0.02499999999999991
3,10,prober,3.005,2.98,0.02499999999999991
3,10,mem2,3.01,2.985,0.02499999999999991
3,10,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,10,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,10,Nydegger,3.01,2.985,0.02499999999999991
3,10,Grofman,3.01,2.985,0.02499999999999991
3,10,Shubik,3.01,2.985,0.02499999999999991
3,10,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,10,GRIM,3.01,2.985,0.02499999999999991
3,10,Davis: 10,3.01,2.985,0.02499999999999991
3,10,Graaskamp: 0.05,3.495,2.045,1.4500000000000002
3,10,Downing,1.125,1.05,0.07499999999999996
3,10,"Feld: 1.0, 0.5, 200",1.715,2.065,-0.34999999999999987
3,10,Joss: 0.9,2.115,2.39,-0.2749999999999999
3,10,Tullock,1.5,1.6,-0.10000000000000009
3,10,Anonymous,2.89,0.615,2.2750000000000004
3,10,Random: 0.5,3.03,0.58,2.4499999999999997
3,11,Cu,3.01,2.985,0.02499999999999991
3,11,Du,0.975,1.1,-0.1250000000000001
3,11,Tit For Tat,3.01,2.985,0.02499999999999991
3,11,spiteful,3.01,2.985,0.02499999999999991
3,11,soft_majo,3.01,2.985,0.02499999999999991
3,11,hard_majo,2.99,2.99,0.0
3,11,per_cd,2.685,1.31,1.375
3,11,per_ccd,3.29,1.19,2.1
3,11,per_ddc,2.29,0.765,1.525
3,11,mistrust,2.99,2.99,0.0
3,11,WSLS,3.01,2.985,0.02499999999999991
3,11,TFTT,3.01,2.985,0.02499999999999991
3,11,hard_tft,3.01,2.985,0.02499999999999991
3,11,slow_tft,3.01,2.985,0.02499999999999991
3,11,GrdTFT,3.01,2.985,0.02499999999999991
3,11,prober,3.005,2.98,0.02499999999999991
3,11,mem2,3.01,2.985,0.02499999999999991
3,11,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,11,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,11,Nydegger,3.01,2.985,0.02499999999999991
3,11,Grofman,3.01,2.985,0.02499999999999991
3,11,Shubik,3.01,2.985,0.02499999999999991
3,11,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,11,GRIM,3.01,2.985,0.02499999999999991
3,11,Davis: 10,3.01,2.985,0.02499999999999991
3,11,Graaskamp: 0.05,3.555,1.98,1.5750000000000002
3,11,Downing,1.125,1.05,0.07499999999999996
3,11,"Feld: 1.0, 0.5, 200",1.745,2.095,-0.3500000000000001
3,11,Joss: 0.9,2.24,2.49,-0.25
3,11,Tullock,1.65,1.7,-0.050000000000000044
3,11,Anonymous,2.78,0.63,2.15
3,11,Random: 0.5,3.01,0.585,2.425
3,12,Cu,3.01,2.985,0.02499999999999991
3,12,Du,0.975,1.1,-0.1250000000000001
3,12,Tit For Tat,3.01,2.985,0.02499999999999991
3,12,spiteful,3.01,2.985,0.02499999999999991
3,12,soft_majo,3.01,2.985,0.02499999999999991
3,12,hard_majo,2.99,2.99,0.0
3,12,per_cd,2.685,1.31,1.375
3,12,per_ccd,3.29,1.19,2.1
3,12,per_ddc,2.29,0.765,1.525
3,12,mistrust,2.99,2.99,0.0
3,12,WSLS,3.01,2.985,0.02499999999999991
3,12,TFTT,3.01,2.985,0.02499999999999991
3,12,hard_tft,3.01,2.985,0.02499999999999991
3,12,slow_tft,3.01,2.985,0.02499999999999991
3,12,GrdTFT,3.01,2.985,0.02499999999999991
3,12,prober,3.005,2.98,0.02499999999999991
3,12,mem2,3.01,2.985,0.02499999999999991
3,12,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,12,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,12,Nydegger,3.01,2.985,0.02499999999999991
3,12,Grofman,3.01,2.985,0.02499999999999991
3,12,Shubik,3.01,2.985,0.02499999999999991
3,12,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,12,GRIM,3.01,2.985,0.02499999999999991
3,12,Davis: 10,3.01,2.985,0.02499999999999991
3,12,Graaskamp: 0.05,3.395,2.145,1.25
3,12,Downing,1.125,1.05,0.07499999999999996
3,12,"Feld: 1.0, 0.5, 200",1.775,2.2,-0.42500000000000027
3,12,Joss: 0.9,1.855,2.23,-0.375
3,12,Tullock,1.55,1.725,-0.17500000000000004
3,12,Anonymous,2.835,0.635,2.2
3,12,Random: 0.5,2.92,0.82,2.1
3,13,Cu,3.01,2.985,0.02499999999999991
3,13,Du,0.975,1.1,-0.1250000000000001
3,13,Tit For Tat,3.01,2.985,0.02499999999999991
3,13,spiteful,3.01,2.985,0.02499999999999991
3,13,soft_majo,3.01,2.985,0.02499999999999991
3,13,hard_majo,2.99,2.99,0.0
3,13,per_cd,2.685,1.31,1.375
3,13,per_ccd,3.29,1.19,2.1
3,13,per_ddc,2.29,0.765,1.525
3,13,mistrust,2.99,2.99,0.0
3,13,WSLS,3.01,2.985,0.02499999999999991
3,13,TFTT,3.01,2.985,0.02499999999999991
3,13,hard_tft,3.01,2.985,0.02499999999999991
3,13,slow_tft,3.01,2.985,0.02499999999999991
3,13,GrdTFT,3.01,2.985,0.02499999999999991
3,13,prober,3.005,2.98,0.02499999999999991
3,13,mem2,3.01,2.985,0.02499999999999991
3,13,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,13,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,13,Nydegger,3.01,2.985,0.02499999999999991
3,13,Grofman,3.01,2.985,0.02499999999999991
3,13,Shubik,3.01,2.985,0.02499999999999991
3,13,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,13,GRIM,3.01,2.985,0.02499999999999991
3,13,Davis: 10,3.01,2.985,0.02499999999999991
3,13,Graaskamp: 0.05,3.56,1.96,1.6
3,13,Downing,1.125,1.05,0.07499999999999996
3,13,"Feld: 1.0, 0.5, 200",1.555,1.805,-0.25
3,13,Joss: 0.9,1.515,1.74,-0.2250000000000001
3,13,Tullock,1.365,1.415,-0.050000000000000044
3,13,Anonymous,2.78,0.88,1.9
3,13,Random: 0.5,2.745,0.67,2.075
3,14,Cu,3.01,2.985,0.02499999999999991
3,14,Du,0.975,1.1,-0.1250000000000001
3,14,Tit For Tat,3.01,2.985,0.02499999999999991
3,14,spiteful,3.01,2.985,0.02499999999999991
3,14,soft_majo,3.01,2.985,0.02499999999999991
3,14,hard_majo,2.99,2.99,0.0
3,14,per_cd,2.685,1.31,1.375
3,14,per_ccd,3.29,1.19,2.1
3,14,per_ddc,2.29,0.765,1.525
3,14,mistrust,2.99,2.99,0.0
3,14,WSLS,3.01,2.985,0.02499999999999991
3,14,TFTT,3.01,2.985,0.02499999999999991
3,14,hard_tft,3.01,2.985,0.02499999999999991
3,14,slow_tft,3.01,2.985,0.02499999999999991
3,14,GrdTFT,3.01,2.985,0.02499999999999991
3,14,prober,3.005,2.98,0.02499999999999991
3,14,mem2,3.01,2.985,0.02499999999999991
3,14,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,14,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,14,Nydegger,3.01,2.985,0.02499999999999991
3,14,Grofman,3.01,2.985,0.02499999999999991
3,14,Shubik,3.01,2.985,0.02499999999999991
3,14,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,14,GRIM,3.01,2.985,0.02499999999999991
3,14,Davis: 10,3.01,2.985,0.02499999999999991
3,14,Graaskamp: 0.05,3.35,2.25,1.1
3,14,Downing,1.125,1.05,0.07499999999999996
3,14,"Feld: 1.0, 0.5, 200",1.855,2.155,-0.2999999999999998
3,14,Joss: 0.9,2.09,2.39,-0.30000000000000027
3,14,Tullock,1.495,1.62,-0.125
3,14,Anonymous,2.79,0.765,2.025
3,14,Random: 0.5,2.865,0.615,2.25
3,15,Cu,3.01,2.985,0.02499999999999991
3,15,Du,0.975,1.1,-0.1250000000000001
3,15,Tit For Tat,3.01,2.985,0.02499999999999991
3,15,spiteful,3.01,2.985,0.02499999999999991
3,15,soft_majo,3.01,2.985,0.02499999999999991
3,15,hard_majo,2.99,2.99,0.0
3,15,per_cd,2.685,1.31,1.375
3,15,per_ccd,3.29,1.19,2.1
3,15,per_ddc,2.29,0.765,1.525
3,15,mistrust,2.99,2.99,0.0
3,15,WSLS,3.01,2.985,0.02499999999999991
3,15,TFTT,3.01,2.985,0.02499999999999991
3,15,hard_tft,3.01,2.985,0.02499999999999991
3,15,slow_tft,3.01,2.985,0.02499999999999991
3,15,GrdTFT,3.01,2.985,0.02499999999999991
3,15,prober,3.005,2.98,0.02499999999999991
3,15,mem2,3.01,2.985,0.02499999999999991
3,15,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,15,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,15,Nydegger,3.01,2.985,0.02499999999999991
3,15,Grofman,3.01,2.985,0.02499999999999991
3,15,Shubik,3.01,2.985,0.02499999999999991
3,15,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,15,GRIM,3.01,2.985,0.02499999999999991
3,15,Davis: 10,3.01,2.985,0.02499999999999991
3,15,Graaskamp: 0.05,3.365,2.24,1.125
3,15,Downing,1.125,1.05,0.07499999999999996
3,15,"Feld: 1.0, 0.5, 200",1.575,1.85,-0.27500000000000013
3,15,Joss: 0.9,1.455,1.705,-0.25
3,15,Tullock,1.5,1.675,-0.17500000000000004
3,15,Anonymous,3.25,0.525,2.725
3,15,Random: 0.5,2.775,0.825,1.95
3,16,Cu,3.01,2.985,0.02499999999999991
3,16,Du,0.975,1.1,-0.1250000000000001
3,16,Tit For Tat,3.01,2.985,0.02499999999999991
3,16,spiteful,3.01,2.985,0.02499999999999991
3,16,soft_majo,3.01,2.985,0.02499999999999991
3,16,hard_majo,2.99,2.99,0.0
3,16,per_cd,2.685,1.31,1.375
3,16,per_ccd,3.29,1.19,2.1
3,16,per_ddc,2.29,0.765,1.525
3,16,mistrust,2.99,2.99,0.0
3,16,WSLS,3.01,2.985,0.02499999999999991
3,16,TFTT,3.01,2.985,0.02499999999999991
3,16,hard_tft,3.01,2.985,0.02499999999999991
3,16,slow_tft,3.01,2.985,0.02499999999999991
3,16,GrdTFT,3.01,2.985,0.02499999999999991
3,16,prober,3.005,2.98,0.02499999999999991
3,16,mem2,3.01,2.985,0.02499999999999991
3,16,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,16,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,16,Nydegger,3.01,2.985,0.02499999999999991
3,16,Grofman,3.01,2.985,0.02499999999999991
3,16,Shubik,3.01,2.985,0.02499999999999991
3,16,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,16,GRIM,3.01,2.985,0.02499999999999991
3,16,Davis: 10,3.01,2.985,0.02499999999999991
3,16,Graaskamp: 0.05,3.41,2.135,1.2750000000000004
3,16,Downing,1.125,1.05,0.07499999999999996
3,16,"Feld: 1.0, 0.5, 200",1.945,2.37,-0.42500000000000004
3,16,Joss: 0.9,2.275,2.525,-0.25
3,16,Tullock,1.405,1.455,-0.050000000000000044
3,16,Anonymous,2.93,0.605,2.325
3,16,Random: 0.5,3.055,0.58,2.475
3,17,Cu,3.01,2.985,0.02499999999999991
3,17,Du,0.975,1.1,-0.1250000000000001
3,17,Tit For Tat,3.01,2.985,0.02499999999999991
3,17,spiteful,3.01,2.985,0.02499999999999991
3,17,soft_majo,3.01,2.985,0.02499999999999991
3,17,hard_majo,2.99,2.99,0.0
3,17,per_cd,2.685,1.31,1.375
3,17,per_ccd,3.29,1.19,2.1
3,17,per_ddc,2.29,0.765,1.525
3,17,mistrust,2.99,2.99,0.0
3,17,WSLS,3.01,2.985,0.02499999999999991
3,17,TFTT,3.01,2.985,0.02499999999999991
3,17,hard_tft,3.01,2.985,0.02499999999999991
3,17,slow_tft,3.01,2.985,0.02499999999999991
3,17,GrdTFT,3.01,2.985,0.02499999999999991
3,17,prober,3.005,2.98,0.02499999999999991
3,17,mem2,3.01,2.985,0.02499999999999991
3,17,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,17,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,17,Nydegger,3.01,2.985,0.02499999999999991
3,17,Grofman,3.01,2.985,0.02499999999999991
3,17,Shubik,3.01,2.985,0.02499999999999991
3,17,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,17,GRIM,3.01,2.985,0.02499999999999991
3,17,Davis: 10,3.01,2.985,0.02499999999999991
3,17,Graaskamp: 0.05,3.41,2.135,1.2750000000000004
3,17,Downing,1.125,1.05,0.07499999999999996
3,17,"Feld: 1.0, 0.5, 200",1.955,2.355,-0.3999999999999999
3,17,Joss: 0.9,1.215,1.365,-0.1499999999999999
3,17,Tullock,1.285,1.36,-0.07500000000000018
3,17,Anonymous,2.9,1.0,1.9
3,17,Random: 0.5,2.685,1.485,1.2
3,18,Cu,3.01,2.985,0.02499999999999991
3,18,Du,0.975,1.1,-0.1250000000000001
3,18,Tit For Tat,3.01,2.985,0.02499999999999991
3,18,spiteful,3.01,2.985,0.02499999999999991
3,18,soft_majo,3.01,2.985,0.02499999999999991
3,18,hard_majo,2.99,2.99,0.0
3,18,per_cd,2.685,1.31,1.375
3,18,per_ccd,3.29,1.19,2.1
3,18,per_ddc,2.29,0.765,1.525
3,18,mistrust,2.99,2.99,0.0
3,18,WSLS,3.01,2.985,0.02499999999999991
3,18,TFTT,3.01,2.985,0.02499999999999991
3,18,hard_tft,3.01,2.985,0.02499999999999991
3,18,slow_tft,3.01,2.985,0.02499999999999991
3,18,GrdTFT,3.01,2.985,0.02499999999999991
3,18,prober,3.005,2.98,0.02499999999999991
3,18,mem2,3.01,2.985,0.02499999999999991
3,18,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,18,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,18,Nydegger,3.01,2.985,0.02499999999999991
3,18,Grofman,3.01,2.985,0.02499999999999991
3,18,Shubik,3.01,2.985,0.02499999999999991
3,18,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,18,GRIM,3.01,2.985,0.02499999999999991
3,18,Davis: 10,3.01,2.985,0.02499999999999991
3,18,Graaskamp: 0.05,3.48,2.055,1.4249999999999998
3,18,Downing,1.125,1.05,0.07499999999999996
3,18,"Feld: 1.0, 0.5, 200",1.955,2.305,-0.3500000000000001
3,18,Joss: 0.9,2.34,2.59,-0.25
3,18,Tullock,1.52,1.62,-0.10000000000000009
3,18,Anonymous,2.73,1.23,1.5
3,18,Random: 0.5,2.89,0.615,2.2750000000000004
3,19,Cu,3.01,2.985,0.02499999999999991
3,19,Du,0.975,1.1,-0.1250000000000001
3,19,Tit For Tat,3.01,2.985,0.02499999999999991
3,19,spiteful,3.01,2.985,0.02499999999999991
3,19,soft_majo,3.01,2.985,0.02499999999999991
3,19,hard_majo,2.99,2.99,0.0
3,19,per_cd,2.685,1.31,1.375
3,19,per_ccd,3.29,1.19,2.1
3,19,per_ddc,2.29,0.765,1.525
3,19,mistrust,2.99,2.99,0.0
3,19,WSLS,3.01,2.985,0.02499999999999991
3,19,TFTT,3.01,2.985,0.02499999999999991
3,19,hard_tft,3.01,2.985,0.02499999999999991
3,19,slow_tft,3.01,2.985,0.02499999999999991
3,19,GrdTFT,3.01,2.985,0.02499999999999991
3,19,prober,3.005,2.98,0.02499999999999991
3,19,mem2,3.01,2.985,0.02499999999999991
3,19,grok:grok-3-mini,3.01,2.985,0.02499999999999991
3,19,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
3,19,Nydegger,3.01,2.985,0.02499999999999991
3,19,Grofman,3.01,2.985,0.02499999999999991
3,19,Shubik,3.01,2.985,0.02499999999999991
3,19,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
3,19,GRIM,3.01,2.985,0.02499999999999991
3,19,Davis: 10,3.01,2.985,0.02499999999999991
3,19,Graaskamp: 0.05,3.455,2.13,1.3250000000000002
3,19,Downing,1.125,1.05,0.07499999999999996
3,19,"Feld: 1.0, 0.5, 200",1.825,2.175,-0.34999999999999987
3,19,Joss: 0.9,2.24,2.49,-0.25
3,19,Tullock,1.3,1.425,-0.125
3,19,Anonymous,2.895,0.62,2.275
3,19,Random: 0.5,2.93,0.605,2.325
4,0,Cu,3.01,2.985,0.02499999999999991
4,0,Du,0.975,1.1,-0.1250000000000001
4,0,Tit For Tat,3.01,2.985,0.02499999999999991
4,0,spiteful,3.01,2.985,0.02499999999999991
4,0,soft_majo,3.01,2.985,0.02499999999999991
4,0,hard_majo,2.99,2.99,0.0
4,0,per_cd,2.685,1.31,1.375
4,0,per_ccd,3.29,1.19,2.1
4,0,per_ddc,2.29,0.765,1.525
4,0,mistrust,2.99,2.99,0.0
4,0,WSLS,3.01,2.985,0.02499999999999991
4,0,TFTT,3.01,2.985,0.02499999999999991
4,0,hard_tft,3.01,2.985,0.02499999999999991
4,0,slow_tft,3.01,2.985,0.02499999999999991
4,0,GrdTFT,3.01,2.985,0.02499999999999991
4,0,prober,3.005,2.98,0.02499999999999991
4,0,mem2,3.01,2.985,0.02499999999999991
4,0,grok:grok-3-mini,3.01,2.985,0.02499999999999991
4,0,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
4,0,Nydegger,3.01,2.985,0.02499999999999991
4,0,Grofman,3.01,2.985,0.02499999999999991
4,0,Shubik,3.01,2.985,0.02499999999999991
4,0,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
4,0,GRIM,3.01,2.985,0.02499999999999991
4,0,Davis: 10,3.01,2.985,0.02499999999999991
4,0,Graaskamp: 0.05,3.425,2.175,1.25
4,0,Downing,1.125,1.05,0.07499999999999996
4,0,"Feld: 1.0, 0.5, 200",2.095,2.495,-0.3999999999999999
4,0,Joss: 0.9,2.2,2.5,-0.2999999999999998
4,0,Tullock,1.27,1.345,-0.07499999999999996
4,0,Anonymous,2.605,1.505,1.1
4,0,Random: 0.5,3.22,0.545,2.6750000000000003
4,1,Cu,3.01,2.985,0.02499999999999991
4,1,Du,0.975,1.1,-0.1250000000000001
4,1,Tit For Tat,3.01,2.985,0.02499999999999991
4,1,spiteful,3.01,2.985,0.02499999999999991
4,1,soft_majo,3.01,2.985,0.02499999999999991
4,1,hard_majo,2.99,2.99,0.0
4,1,per_cd,2.685,1.31,1.375
4,1,per_ccd,3.29,1.19,2.1
4,1,per_ddc,2.29,0.765,1.525
4,1,mistrust,2.99,2.99,0.0
4,1,WSLS,3.01,2.985,0.02499999999999991
4,1,TFTT,3.01,2.985,0.02499999999999991
4,1,hard_tft,3.01,2.985,0.02499999999999991
4,1,slow_tft,3.01,2.985,0.02499999999999991
4,1,GrdTFT,3.01,2.985,0.02499999999999991
4,1,prober,3.005,2.98,0.02499999999999991
4,1,mem2,3.01,2.985,0.02499999999999991
4,1,grok:grok-3-mini,3.01,2.985,0.02499999999999991
4,1,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
4,1,Nydegger,3.01,2.985,0.02499999999999991
4,1,Grofman,3.01,2.985,0.02499999999999991
4,1,Shubik,3.01,2.985,0.02499999999999991
4,1,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
4,1,GRIM,3.01,2.985,0.02499999999999991
4,1,Davis: 10,3.01,2.985,0.02499999999999991
4,1,Graaskamp: 0.05,3.445,2.045,1.4
4,1,Downing,1.125,1.05,0.07499999999999996
4,1,"Feld: 1.0, 0.5, 200",1.785,2.135,-0.34999999999999987
4,1,Joss: 0.9,1.875,2.225,-0.3500000000000001
4,1,Tullock,1.59,1.69,-0.09999999999999987
4,1,Anonymous,2.825,1.35,1.475
4,1,Random: 0.5,2.865,0.74,2.125
4,2,Cu,3.01,2.985,0.02499999999999991
4,2,Du,0.975,1.1,-0.1250000000000001
4,2,Tit For Tat,3.01,2.985,0.02499999999999991
4,2,spiteful,3.01,2.985,0.02499999999999991
4,2,soft_majo,3.01,2.985,0.02499999999999991
4,2,hard_majo,2.99,2.99,0.0
4,2,per_cd,2.685,1.31,1.375
4,2,per_ccd,3.29,1.19,2.1
4,2,per_ddc,2.29,0.765,1.525
4,2,mistrust,2.99,2.99,0.0
4,2,WSLS,3.01,2.985,0.02499999999999991
4,2,TFTT,3.01,2.985,0.02499999999999991
4,2,hard_tft,3.01,2.985,0.02499999999999991
4,2,slow_tft,3.01,2.985,0.02499999999999991
4,2,GrdTFT,3.01,2.985,0.02499999999999991
4,2,prober,3.005,2.98,0.02499999999999991
4,2,mem2,3.01,2.985,0.02499999999999991
4,2,grok:grok-3-mini,3.01,2.985,0.02499999999999991
4,2,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
4,2,Nydegger,3.01,2.985,0.02499999999999991
4,2,Grofman,3.01,2.985,0.02499999999999991
4,2,Shubik,3.01,2.985,0.02499999999999991
4,2,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
4,2,GRIM,3.01,2.985,0.02499999999999991
4,2,Davis: 10,3.01,2.985,0.02499999999999991
4,2,Graaskamp: 0.05,3.495,1.97,1.5250000000000001
4,2,Downing,1.125,1.05,0.07499999999999996
4,2,"Feld: 1.0, 0.5, 200",1.695,2.07,-0.3749999999999998
4,2,Joss: 0.9,2.09,2.39,-0.30000000000000027
4,2,Tullock,1.47,1.52,-0.050000000000000044
4,2,Anonymous,2.865,0.615,2.25
4,2,Random: 0.5,2.92,0.62,2.3
4,3,Cu,3.01,2.985,0.02499999999999991
4,3,Du,0.975,1.1,-0.1250000000000001
4,3,Tit For Tat,3.01,2.985,0.02499999999999991
4,3,spiteful,3.01,2.985,0.02499999999999991
4,3,soft_majo,3.01,2.985,0.02499999999999991
4,3,hard_majo,2.99,2.99,0.0
4,3,per_cd,2.685,1.31,1.375
4,3,per_ccd,3.29,1.19,2.1
4,3,per_ddc,2.29,0.765,1.525
4,3,mistrust,2.99,2.99,0.0
4,3,WSLS,3.01,2.985,0.02499999999999991
4,3,TFTT,3.01,2.985,0.02499999999999991
4,3,hard_tft,3.01,2.985,0.02499999999999991
4,3,slow_tft,3.01,2.985,0.02499999999999991
4,3,GrdTFT,3.01,2.985,0.02499999999999991
4,3,prober,3.005,2.98,0.02499999999999991
4,3,mem2,3.01,2.985,0.02499999999999991
4,3,grok:grok-3-mini,3.01,2.985,0.02499999999999991
4,3,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
4,3,Nydegger,3.01,2.985,0.02499999999999991
4,3,Grofman,3.01,2.985,0.02499999999999991
4,3,Shubik,3.01,2.985,0.02499999999999991
4,3,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
4,3,GRIM,3.01,2.985,0.02499999999999991
4,3,Davis: 10,3.01,2.985,0.02499999999999991
4,3,Graaskamp: 0.05,3.36,2.285,1.0749999999999997
4,3,Downing,1.125,1.05,0.07499999999999996
4,3,"Feld: 1.0, 0.5, 200",1.675,1.95,-0.2749999999999999
4,3,Joss: 0.9,2.18,2.505,-0.32499999999999973
4,3,Tullock,1.425,1.45,-0.02499999999999991
4,3,Anonymous,2.85,0.625,2.225
4,3,Random: 0.5,2.945,0.695,2.25
4,4,Cu,3.01,2.985,0.02499999999999991
4,4,Du,0.975,1.1,-0.1250000000000001
4,4,Tit For Tat,3.01,2.985,0.02499999999999991
4,4,spiteful,3.01,2.985,0.02499999999999991
4,4,soft_majo,3.01,2.985,0.02499999999999991
4,4,hard_majo,2.99,2.99,0.0
4,4,per_cd,2.685,1.31,1.375
4,4,per_ccd,3.29,1.19,2.1
4,4,per_ddc,2.29,0.765,1.525
4,4,mistrust,2.99,2.99,0.0
4,4,WSLS,3.01,2.985,0.02499999999999991
4,4,TFTT,3.01,2.985,0.02499999999999991
4,4,hard_tft,3.01,2.985,0.02499999999999991
4,4,slow_tft,3.01,2.985,0.02499999999999991
4,4,GrdTFT,3.01,2.985,0.02499999999999991
4,4,prober,3.005,2.98,0.02499999999999991
4,4,mem2,3.01,2.985,0.02499999999999991
4,4,grok:grok-3-mini,3.01,2.985,0.02499999999999991
4,4,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
4,4,Nydegger,3.01,2.985,0.02499999999999991
4,4,Grofman,3.01,2.985,0.02499999999999991
4,4,Shubik,3.01,2.985,0.02499999999999991
4,4,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
4,4,GRIM,3.01,2.985,0.02499999999999991
4,4,Davis: 10,3.01,2.985,0.02499999999999991
4,4,Graaskamp: 0.05,3.435,2.135,1.3000000000000003
4,4,Downing,1.125,1.05,0.07499999999999996
4,4,"Feld: 1.0, 0.5, 200",1.785,2.135,-0.34999999999999987
4,4,Joss: 0.9,2.22,2.495,-0.2749999999999999
4,4,Tullock,1.435,1.36,0.07499999999999996
4,4,Anonymous,2.925,0.6,2.3249999999999997
4,4,Random: 0.5,3.18,0.58,2.6
4,5,Cu,3.01,2.985,0.02499999999999991
4,5,Du,0.975,1.1,-0.1250000000000001
4,5,Tit For Tat,3.01,2.985,0.02499999999999991
4,5,spiteful,3.01,2.985,0.02499999999999991
4,5,soft_majo,3.01,2.985,0.02499999999999991
4,5,hard_majo,2.99,2.99,0.0
4,5,per_cd,2.685,1.31,1.375
4,5,per_ccd,3.29,1.19,2.1
4,5,per_ddc,2.29,0.765,1.525
4,5,mistrust,2.99,2.99,0.0
4,5,WSLS,3.01,2.985,0.02499999999999991
4,5,TFTT,3.01,2.985,0.02499999999999991
4,5,hard_tft,3.01,2.985,0.02499999999999991
4,5,slow_tft,3.01,2.985,0.02499999999999991
4,5,GrdTFT,3.01,2.985,0.02499999999999991
4,5,prober,3.005,2.98,0.02499999999999991
4,5,mem2,3.01,2.985,0.02499999999999991
4,5,grok:grok-3-mini,3.01,2.985,0.02499999999999991
4,5,Tideman & Chieruzzi,2.975,3.0,-0.02499999999999991
4,5,Nydegger,3.01,2.985,0.02499999999999991
4,5,Grofman,3.01,2.985,0.02499999999999991
4,5,Shubik,3.01,2.985,0.02499999999999991
4,5,Stein & Rapoport: 0.05,2.975,3.0,-0.02499999999999991
4,5,GRIM,3.01,2.985,0.02499999999999991
4,5,Davis: 10,3.01,2.985,0.02499999999999991
4,5,Graaskamp: 0.05,3.48,2.08,1.4
4,5,Downing,1.125,1.05,0.07499999999999996
